Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Paul Sewald","SEA","RP",158.5399932861328,46,-2.00004624063503,0.35440326642585923,1.800059083564948,-2.14081357859936,4.06689669764044,2.0804992283968584,6.264938195254499,9.031923910137843,"13892"
"Dylan Cease","CHW","SP",48.099998474121094,125,2.98120099417674,-1.7364256222053274,-4.507542068432219,4.24574760072907,-2.15722346483896,-1.1742425605706972,8.840543632213326,8.352787558129114,"18525"
"Camilo Doval","SFG","RP",78.79000091552734,44,-2.00004624063503,1.4035772927756707,-1.4692252395319263,-2.28433180734831,5.62292673826029,1.2729007435206918,6.264938195254499,8.224325425261677,"21992"
"Jordan Montgomery","STL","SP",167.72999572753906,116,1.98495154721439,-1.3875364094296636,-1.204558164305394,1.44714214012448,-2.15722346483896,-1.3172243512351551,8.840543632213326,8.209805767464657,"16511"
"Lucas Giolito","CHW","SP",140.8000030517578,119,2.98120099417674,-3.8357762301140768,-1.8607438272103172,3.09760177073744,-2.15722346483896,-1.7749407572491724,8.840543632213326,7.752089361450638,"15474"
"Chris Bassitt","TOR","SP",165.22000122070312,125,3.97745044113909,-4.359861965684417,-1.3938792658040882,1.80593771199686,-2.15722346483896,-2.1275765431915126,8.840543632213326,7.399453575508298,"12304"
"Zach Eflin","TBR","SP",271.8999938964844,109,0.988702100252034,-2.9623000041635024,0.4748113730740992,0.944828339503141,-2.15722346483896,-2.7111816561731907,8.840543632213326,6.8158484625266205,"13774"
"Charlie Morton","ATL","SP",158.24000549316406,121,2.98120099417674,-3.13599269414449,-3.9291671657616676,3.5281564569843,-2.15722346483896,-2.7130258735840767,8.840543632213326,6.8140042451157345,"4676"
"Jason Adam","TBR","RP",290.7099914550781,44,-2.00004624063503,1.4035772927756707,0.7548196194881673,-2.35609092172279,1.88845464077265,-0.30928560932133115,6.264938195254499,6.6421390724196545,"11861"
"A.J. Minter","ATL","RP",393.4700012207031,45,-2.00004624063503,1.7534690607604615,0.832630379722539,-2.21257269297384,1.26604262452471,-0.360476868601155,6.264938195254499,6.59094781313983,"18655"
"Alex Cobb","SFG","SP",217.63999938964844,111,1.98495154721439,0.36091987528516883,-4.707274768105383,1.44714214012448,-2.15722346483896,-3.0714846703203107,8.840543632213326,6.4555454483795005,"6562"
"Eduardo Rodriguez","DET","SP",317.44000244140625,116,1.98495154721439,-2.26201519058936,-2.5389850797174502,1.80593771199686,-2.15722346483896,-3.1673344759345237,8.840543632213326,6.3596956427652875,"13164"
"Bailey Ober","MIN","SP",338.6300048828125,89,-0.00754734671031962,-2.089826333422053,1.1426410274067567,-0.13155837611401,-2.15722346483896,-3.243514493678589,8.840543632213326,6.283515625021222,"21224"
"Scott Barlow","KCR","RP",131.19000244140625,49,-2.00004624063503,0.5295997892205349,-1.0801714383600658,-2.21257269297384,4.06689669764044,-0.696293885107957,6.264938195254499,6.255130796633028,"14993"
"Tony Gonsolin","LAD","SP",212.60000610351562,104,2.98120099417674,-2.962801281768068,-2.138287287117852,0.873069225128664,-2.15722346483896,-3.404041814419478,8.840543632213326,6.122988304280332,"19388"
"Hunter Brown","HOU","SP",209.19000244140625,109,1.98495154721439,-0.3388636606844126,-4.862896288574126,1.94945594074582,-2.15722346483896,-3.4245759261372988,8.840543632213326,6.1024541925625115,"25880"
"Kenley Jansen","BOS","RP",74.56999969482422,43,-2.99629568759738,-0.6952720375285157,-0.6574180561582603,-2.35609092172279,5.31172073013632,-1.3933559728706277,6.264938195254499,5.5580687088703575,"3096"
"Giovanny Gallegos","STL","RP",310.3399963378906,44,-2.00004624063503,0.5290985116159743,1.6444375630962051,-2.57136826484622,0.954836616400737,-1.4430418143683301,6.264938195254499,5.508382867372655,"14986"
"Clay Holmes","NYY","RP",93.29000091552734,43,-2.00004624063503,1.0536855247908772,-1.1022270279622792,-2.85840472234413,3.4444846813925,-1.4625077847580588,6.264938195254499,5.488916896982927,"13649"
"David Robertson","NYM","RP",311.760009765625,42,-2.00004624063503,0.7037937568060866,-1.1800377881966508,-2.57136826484622,3.4444846813925,-1.6031738554793136,6.264938195254499,5.348250826261672,"8241"
"Andrew Chafin","ARI","RP",563.97998046875,43,-2.99629568759738,1.0536855247908772,-0.21260908435424158,-2.6431273792207,3.13327867326853,-1.665067953112914,6.264938195254499,5.286356728628071,"12988"
"Triston McKenzie","CLE","SP",102.05999755859375,79,-1.00379679367267,-2.09082888863118,1.2541513686710795,-0.275076604862964,-2.15722346483896,-4.2727743833347,8.840543632213326,5.254255735365111,"18000"
"Lance Lynn","CHW","SP",129.80999755859375,122,1.98495154721439,-4.535058488479093,-2.51692949011524,2.88232442761401,-2.15722346483896,-4.341935468604895,8.840543632213326,5.185094650094916,"2520"
"Bryan Abreu","HOU","RP",481.57000732421875,45,-2.00004624063503,1.7534690607604615,-0.9466055074935362,-1.85377712110145,1.26604262452471,-1.7809171839448463,6.264938195254499,5.170507497796139,"16609"
"Kodai Senga","NYM","SP",180.47000122070312,109,1.98495154721439,-2.0878212230038056,-4.862896288574126,2.59528797011611,-2.15722346483896,-4.5277014590864,8.840543632213326,4.999328659613411,"31838"
"Chris Martin","BOS","RP",568.5499877929688,47,-2.00004624063503,0.70429503441065,0.5434429283872632,-2.78664560796965,1.57724863264868,-1.961705253158086,6.264938195254499,4.989719428582899,"11847"
"Michael King","NYY","RP",495.239990234375,43,-2.99629568759738,1.0536855247908772,0.23219988744977715,-2.78664560796965,2.51086665702059,-1.9861892263057885,6.264938195254499,4.965235455435197,"19853"
"Jesus Luzardo","MIA","SP",143.3800048828125,103,0.988702100252034,-2.438214268593162,-3.1057159909602614,1.94945594074582,-2.15722346483896,-4.762995683394537,8.840543632213326,4.764034435305273,"19959"
"Alex Lange","DET","RP",213.08999633789062,45,-2.00004624063503,0.004511498441068501,-2.2810324229055925,-2.28433180734831,4.06689669764044,-2.494002274807427,6.264938195254499,4.457422406933558,"19883"
"Andrew Heaney","TEX","SP",220.08999633789062,93,-0.00754734671031962,-4.188174386121677,-0.32535181887183234,1.59066036887343,-2.15722346483896,-5.08763664766936,8.840543632213326,4.439393471030451,"15423"
"Blake Snell","SDP","SP",107.29000091552734,107,1.98495154721439,-2.7876047589733868,-5.018517809042869,2.88232442761401,-2.15722346483896,-5.096070058026818,8.840543632213326,4.430960060672993,"13543"
"Merrill Kelly","ARI","SP",244.11000061035156,134,2.98120099417674,-4.708751178460087,-4.252054198126895,2.66704708449058,-2.15722346483896,-5.469780762758621,8.840543632213326,4.057249355941191,"11156"
"Alek Manoah","TOR","SP",67.52999877929688,132,2.98120099417674,-5.408534714429668,-3.5180577749876005,2.45176974136715,-2.15722346483896,-5.650845218712338,8.840543632213326,3.876184899987473,"26410"
"Caleb Ferguson","LAD","RP",749.2000122070312,42,-2.99629568759738,2.45275131912548,-1.1800377881966508,-2.6431273792207,1.26604262452471,-3.10066691136454,6.264938195254499,3.8507577703764455,"19349"
"Mark Leiter Jr.","CHC","RP",750.2999877929688,44,-2.99629568759738,-0.3453802695437223,-0.5796072959238888,-2.49960915047174,3.13327867326853,-3.2876137302682076,6.264938195254499,3.663810951472778,"15551"
"Hector Neris","HOU","RP",633.7000122070312,44,-2.00004624063503,-0.3453802695437223,-0.1347983241198701,-2.42785003609727,1.57724863264868,-3.3308262377472078,6.264938195254499,3.6205984439937775,"11804"
"Craig Kimbrel","PHI","RP",266.05999755859375,45,-2.00004624063503,-0.869967282718628,-1.391414479297555,-1.99729534985041,2.82207266514456,-3.4366506873570595,6.264938195254499,3.5147739943839262,"6655"
"Justin Steele","CHC","SP",292.6099853515625,103,0.988702100252034,-1.563735487433466,-4.4401429063723175,0.944828339503141,-2.15722346483896,-6.22757141888957,8.840543632213326,3.299458699810241,"17312"
"Brock Burke","TEX","RP",544.469970703125,46,-2.00004624063503,0.35440326642585923,-0.8687947472591646,-2.71488649359517,1.57724863264868,-3.6520755824148274,6.264938195254499,3.2993490993261583,"17968"
"Joe Kelly","CHW","RP",726.6099853515625,43,-2.99629568759738,1.0536855247908772,-0.6574180561582603,-2.35609092172279,1.26604262452471,-3.6900765161628453,6.264938195254499,3.2613481655781404,"9761"
"James Karinchak","CLE","RP",404.17999267578125,46,-2.00004624063503,0.35440326642585923,-1.758412690867202,-1.56674066360355,1.26604262452471,-3.704753704155207,6.264938195254499,3.2466709775857785,"20151"
"Drew Rasmussen","TBR","SP",153.1699981689453,47,-2.00004624063503,0.70429503441065,0.0986339565832444,-2.9301638367186,-2.15722346483896,-6.284504551198698,8.840543632213326,3.242525567501113,"25385"
"Adam Ottavino","NYM","RP",456.1600036621094,43,-2.00004624063503,0.17920674363118083,-1.5470359997662977,-2.57136826484622,2.19966064889662,-3.739583112719746,6.264938195254499,3.2118415690212396,"1247"
"Tim Mayza","TOR","RP",750.530029296875,41,-2.00004624063503,1.2283807699809923,-0.36823060482298464,-3.28895940859099,0.643630608276767,-3.785224875791239,6.264938195254499,3.1661998059497467,"15042"
"Drew Smith","NYM","RP",749.7000122070312,42,-2.00004624063503,-0.1706850243536099,-0.7352288163926319,-2.78664560796965,1.88845464077265,-3.804151048578271,6.264938195254499,3.1472736331627154,"17755"
"Ron Marinaccio","NYY","RP",711.0399780273438,45,-2.99629568759738,0.878990279600765,-0.5017965356895174,-2.14081357859936,0.954836616400737,-3.805078905884755,6.264938195254499,3.146345775856231,"23488"
"Hunter Harvey","WSN","RP",502.54998779296875,42,-2.99629568759738,-0.1706850243536099,-0.7352288163926319,-2.78664560796965,2.82207266514456,-3.8667824711687135,6.264938195254499,3.0846422105722717,"15507"
"Adbert Alzolay","CHC","RP",466.25,47,-2.00004624063503,-1.0446625279087431,0.0986339565832444,-2.49960915047174,1.57724863264868,-3.8684353297835914,6.264938195254499,3.0829893519573943,"17859"
"Marcus Stroman","CHC","SP",261.8399963378906,121,1.98495154721439,-3.13599269414449,-4.373976137565687,1.16010568262657,-2.15722346483896,-6.522135066708181,8.840543632213326,3.004895051991631,"13431"
"Dustin May","LAD","SP",157.7100067138672,52,-2.00004624063503,-0.16968246914448604,0.487687757755105,-2.71488649359517,-2.15722346483896,-6.554150910458544,8.840543632213326,2.9728792082412676,"19716"
"Matt Brash","SEA","RP",491.6600036621094,45,-2.00004624063503,0.878990279600765,-2.2810324229055925,-1.85377712110145,1.26604262452471,-3.9898228805165985,6.264938195254499,2.961601801224387,"25756"
"Jalen Beeks","TBR","SP/RP",726.760009765625,45,-2.99629568759738,0.004511498441068501,-1.8362234511015738,-2.71488649359517,0.954836616400737,-6.58805751745232,8.840543632213326,2.938972601247491,"17192"
"Andres Munoz","SEA","RP",140.8699951171875,25,-3.99254513455973,2.6259427315019073,1.9452690058592215,-3.71951409483785,-0.912399432343083,-4.053246924379534,6.264938195254499,2.898177757361452,"20373"
"Jose Alvarado","PHI","RP",484.2799987792969,34,-2.99629568759738,1.4025747375665443,-0.912905926463585,-2.6431273792207,0.954836616400737,-4.19491763931438,6.264938195254499,2.756507042426605,"17780"
"Erik Swanson","TOR","RP",526.739990234375,44,-2.99629568759738,-0.3453802695437223,0.7548196194881673,-2.57136826484622,0.954836616400737,-4.203387986098417,6.264938195254499,2.7480366956425684,"16587"
"A.J. Puk","MIA","RP",367.0299987792969,33,-2.99629568759738,0.1782041884220569,-0.9907166866979565,-3.57599586608889,3.13327867326853,-4.251525378693647,6.264938195254499,2.699899303047339,"19343"
"Bryan Baker","BAL","RP",684.4000244140625,47,-2.00004624063503,-0.17018374674904657,-1.2357929588288121,-2.42785003609727,1.57724863264868,-4.256624349661475,6.264938195254499,2.694800332079511,"19804"
"Brooks Raley","NYM","RP",638.5399780273438,40,-3.99254513455973,0.8784890019962016,0.8883855503547002,-3.00192295109308,0.954836616400737,-4.272756916901175,6.264938195254499,2.678667764839811,"10061"
"Garrett Whitlock","BOS","SP",298.6499938964844,94,0.988702100252034,-3.838282618136886,-2.026776945853536,0.155478081383897,-2.15722346483896,-6.878102847193453,8.840543632213326,2.6489272715063583,"20191"
"Brusdar Graterol","LAD","RP",368.45001220703125,43,-2.99629568759738,0.17920674363118083,0.23219988744977715,-3.43247763733994,1.57724863264868,-4.440118061207685,6.264938195254499,2.5113066205333,"20367"
"Will Smith","TEX","RP",519.72998046875,44,-2.99629568759738,-1.2198590507034188,-1.4692252395319263,-2.57136826484622,3.75569068951647,-4.501057553162478,6.264938195254499,2.450367128578508,"8048"
"Seranthony Dominguez","PHI","RP",237.16000366210938,44,-2.00004624063503,0.5290985116159743,-1.4692252395319263,-2.6431273792207,0.954836616400737,-4.628463731370938,6.264938195254499,2.3229609503700477,"19249"
"Reynaldo Lopez","CHW","RP",316.7099914550781,44,-2.00004624063503,-1.2198590507034188,0.3100106476841487,-2.71488649359517,0.954836616400737,-4.669944520848732,6.264938195254499,2.281480160892253,"16400"
"Reid Detmers","LAA","SP",178.8699951171875,94,-0.00754734671031962,-2.9638038369771893,-3.3612038612655923,1.16010568262657,-2.15722346483896,-7.329672827165492,8.840543632213326,2.1973572915343187,"27468"
"Domingo German","NYY","SP",379.75,92,0.988702100252034,-5.412544935266164,-0.8479715509102226,-0.0597992617395335,-2.15722346483896,-7.488837112502849,8.840543632213326,2.0381930061969618,"17149"
"Alex Wood","SFG","SP",344.0299987792969,101,0.988702100252034,-4.012476585722441,-3.261337511429004,0.944828339503141,-2.15722346483896,-7.497507122235233,8.840543632213326,2.029522996464578,"13781"
"Carlos Estevez","LAA","RP",273.6600036621094,45,-2.99629568759738,-1.7444460638783243,-2.2810324229055925,-2.6431273792207,4.68930871388838,-4.975592839713616,6.264938195254499,1.9758318420273695,"14542"
"Miles Mikolas","STL","SP",229.2100067138672,124,1.98495154721439,-5.584232514828905,-2.3613079696464974,0.51427365325628,-2.15722346483896,-7.603538748843698,8.840543632213326,1.923491369856114,"9803"
"Lance McCullers Jr.","HOU","SP",330.05999755859375,77,-0.00754734671031962,-1.0416548622813686,-3.79436884164187,-0.633872176735348,-2.15722346483896,-7.634666692207869,8.840543632213326,1.8923634264919422,"14120"
"Nick Anderson","ATL","RP",714.0599975585938,43,-2.00004624063503,-1.569750818688212,-0.21260908435424158,-2.85840472234413,1.57724863264868,-5.063562233372931,6.264938195254499,1.8878624483680548,"18337"
"Matt Strahm","PHI","RP",716.8800048828125,55,-1.00379679367267,-0.868964727509504,0.2763110666542008,-1.56674066360355,-2.15722346483896,-5.320414582970484,6.264938195254499,1.6310100987705014,"13799"
"Wandy Peralta","NYY","RP",740.97998046875,44,-2.00004624063503,0.5290985116159743,-2.358843183139964,-3.14544117984203,1.57724863264868,-5.397983459352373,6.264938195254499,1.5534412223886132,"14295"
"James Paxton","BOS","SP",481.30999755859375,93,0.988702100252034,-5.062653167281374,-2.994205649695945,1.23186479700105,-2.15722346483896,-7.9935153845631985,8.840543632213326,1.5335147341366122,"11828"
"Aroldis Chapman","KCR","RP",334.3800048828125,43,-2.99629568759738,1.0536855247908772,-3.3262718869823726,-1.78201800672698,1.57724863264868,-5.4736514238671745,6.264938195254499,1.4777732578738108,"10233"
"Collin McHugh","ATL","RP",671.260009765625,40,-2.99629568759738,0.8784890019962016,-0.44604136505735614,-3.36071852296546,0.332424600152797,-5.5921419734712,6.264938195254499,1.359282708269785,"7531"
"Jon Gray","TEX","SP",202.6699981689453,112,1.98495154721439,-5.410539824847916,-4.184655036066992,1.51890125449896,-2.15722346483896,-8.24856552404053,8.840543632213326,1.2784645946592819,"14916"
"Grayson Rodriguez","BAL","SP",999,83,-4.98879458152209,-1.5657405978517136,0.23096749419650892,0.227237195758374,-2.15722346483896,-8.253553954257878,8.840543632213326,1.2734761644419317,"24492"
"Trevor Stephan","CLE","RP",648.8900146484375,44,-2.99629568759738,-0.3453802695437223,-1.4692252395319263,-2.42785003609727,1.26604262452471,-5.972708608245587,6.264938195254499,0.9787160734953978,"19932"
"Tyler Wells","BAL","SP",558.4199829101562,89,-0.00754734671031962,-6.462220239220536,0.697832055602738,-0.633872176735348,-2.15722346483896,-8.563031171902429,8.840543632213326,0.9639989467973831,"20000"
"Aaron Bummer","CHW","RP",697.3800048828125,42,-2.00004624063503,0.7037937568060866,-2.514464703608707,-2.78664560796965,0.332424600152797,-6.264938195254499,6.264938195254499,0.6864864864864865,"16258"
"Jose Berrios","TOR","SP",241.14999389648438,120,1.98495154721439,-6.9837995867680664,-3.5621689541920203,1.87769682637134,-2.15722346483896,-8.840543632213326,8.840543632213326,0.6864864864864865,"14168"
"Aaron Civale","CLE","SP",309.2099914550781,80,-0.00754734671031962,-5.238852245285175,-0.4472737583106243,-0.992667748607731,-2.15722346483896,-8.843564563752812,8.840543632213326,0.6834655549469979,"19479"
"Jimmy Cordero","NYY","RP",750.52001953125,42,-2.99629568759738,0.7037937568060866,-1.1800377881966508,-3.14544117984203,0.332424600152797,-6.28555629867718,6.264938195254499,0.6658683830638057,"15690"
"Taylor Rogers","SFG","RP",329.07000732421875,42,-2.00004624063503,-1.0451638055133066,-1.1800377881966508,-2.57136826484622,0.332424600152797,-6.464191499038405,6.264938195254499,0.4872331827025801,"13449"
"Trevor Gott","SEA","RP",999,43,-2.00004624063503,-1.569750818688212,-1.1022270279622792,-3.07368206546756,1.26604262452471,-6.479663528228369,6.264938195254499,0.47176115351261655,"15046"
"Luis Garcia","SDP","RP",725.1500244140625,42,-2.99629568759738,-0.1706850243536099,-1.6248467600006695,-3.00192295109308,1.26604262452471,-6.527707798520032,6.264938195254499,0.4237168832209535,"6984"
"Brandon Hughes","CHC","RP",397.8999938964844,41,-2.99629568759738,-0.5205767923384007,-1.257848548431022,-2.78664560796965,0.954836616400737,-6.6065300199357155,6.264938195254499,0.34489466180526945,"23460"
